24056,0283762488
20772,3069263148
20426,2517650183
20327,4649919203
20321,3969549415
20320,1444588585
20319,5023433682
20318,9405049185
20318,3896077872
20317,8402195695
20317,2910037123
20316,7417628696
20316,1924666924
20315,6431103225
20315,0936929476
20314,5442144218
20313,9946747126
20313,4450738079
20312,8954116987
20312,3456883771
20311,795903835
20311,2460580644
20310,6961510576
20310,1461828064
20309,596153303
20309,0460625395
20308,4959105078
20307,9456972001
20307,3954226084
20306,8450867248
20306,2946895412
20305,7442310498
20305,1937112427
20304,6431301118
20304,0924876492
20303,541783847
20302,9910186972
20302,4401921919
20301,889304323
20301,3383550828
20300,7873444631
20300,236272456
20299,6851390536
20299,1339442479
20298,582688031
20298,0313703948
20297,4799913315
20296,9285508331
20296,3770488915
20295,8254854989
20295,2738606472
20294,7221743285
20294,1704265349
20293,6186172583
20293,0667464908
20292,5148142244
20291,9628204512
20291,4107651631
20290,8586483522
20290,3064700105
20289,75423013
20289,2019287028
20288,6495657208
20288,0971411762
20287,5446550608
20286,9921073668
20286,4394980861
20285,8868272108
20285,3340947329
20284,7813006443
20284,2284449371
20283,6755276034
20283,1225486351
20282,5695080241
20282,0164057627
20281,4632418426
20280,910016256
20280,3567289948
20279,8033800511
20279,2499694169
20278,6964970841
20278,1429630448
20277,5893672909
20277,0357098145
20276,4819906075
20275,9282096619
20275,3743669698
20274,8204625232
20274,266496314
20273,7124683341
20273,1583785757
20272,6042270307
20272,0500136911
20271,4957385489
20270,941401596
20270,3870028245
20269,8325422262
20269,2780197934
20268,7234355178
20268,1687893915
20267,6140814064
20267,0593115546
20266,504479828
20265,9495862186
20265,3946307184
20264,8396133193
20264,2845340133
20263,7293927924
20263,1741896486
20262,6189245738
20262,0635975601
20261,5082085993
20260,9527576834
20260,3972448044
20259,8416699544
20259,2860331251
20258,7303343087
20258,174573497
20257,618750682
20257,0628658557
20256,5069190101
20255,9509101371
20255,3948392286
20254,8387062766
20254,2825112732
20253,7262542101
20253,1699350794
20252,613553873
20252,057110583
20251,5006052011
20250,9440377195
20250,3874081299
20249,8307164244
20249,273962595
20248,7171466335
20248,1602685319
20247,6033282822
20247,0463258762
20246,489261306
20245,9321345635
20245,3749456405
20244,8176945291
20244,2603812212
20243,7030057087
20243,1455679835
20242,5880680377
20242,030505863
20241,4728814515
20240,9151947951
20240,3574458856
20239,7996347151
20239,2417612755
20238,6838255586
20238,1258275565
20237,567767261
20237,009644664
20236,4514597575
20235,8932125334
20235,3349029836
20234,7765311001
20234,2180968747
20233,6596002994
20233,101041366
20232,5424200666
20231,9837363929
20231,424990337
20230,8661818907
20230,307311046
20229,7483777947
20229,1893821287
20228,6303240401
20228,0712035205
20227,5120205621
20226,9527751566
20226,393467296
20225,8340969722
20225,2746641771
20224,7151689026
20224,1556111405
20223,5959908828
20223,0363081214
20222,4765628482
20221,916755055
20221,3568847338
20220,7969518764
20220,2369564747
20219,6768985207
20219,1167780062
20218,556594923
20217,9963492632
20217,4360410186
20216,875670181
20216,3152367423
20215,7547406945
20215,1941820294
20214,6335607388
20214,0728768148
20213,512130249
20212,9513210335
20212,3904491601
20211,8295146207
20211,2685174071
20210,7074575112
20210,1463349249
20209,5851496401
20209,0239016486
20208,4625909423
20207,901217513
20207,3397813527
20206,7782824532
20206,2167208064
20205,655096404
20205,0934092381
20204,5316593004
20203,9698465828
20203,4079710772
20202,8460327754
20202,2840316693
20201,7219677507
20201,1598410116
20200,5976514436
20200,0353990388
20199,4730837889
20198,9107056859
20198,3482647215
20197,7857608875
20197,223194176
20196,6605645786
20196,0978720872
20195,5351166938
20194,97229839
20194,4094171679
20193,8464730191
20193,2834659356
20192,7203959092
20192,1572629317
20191,594066995
20191,0308080909
20190,4674862112
20189,9041013477
20189,3406534924
20188,777142637
20188,2135687734
20187,6499318933
20187,0862319887
20186,5224690514
20185,958643073
20185,3947540456
20184,830801961
20184,2667868108
20183,7027085871
20183,1385672815
20182,5743628859
20182,0100953922
20181,4457647921
20180,8813710774
20180,3169142401
20179,7523942718
20179,1878111645
20178,6231649098
20178,0584554997
20177,4936829259
20176,9288471803
20176,3639482546
20175,7989861407
20175,2339608304
20174,6688723154
20174,1037205877
20173,5385056388
20172,9732274609
20172,4078860454
20171,8424813844
20171,2770134695
20170,7114822926
20170,1458878455
20169,58023012
20169,0145091078
20168,4487248008
20167,8828771908
20167,3169662695
20166,7509920287
20166,1849544603
20165,6188535559
20165,0526893075
20164,4864617067
20163,9201707454
20163,3538164154
20162,7873987084
20162,2209176162
20161,6543731306
20161,0877652434
20160,5210939464
20159,9543592313
20159,3875610899
20158,8206995139
20158,2537744953
20157,6867860257
20157,1197340968
20156,5526187006
20155,9854398287
20155,4181974729
20154,850891625
20154,2835222767
20153,7160894199
20153,1485930462
20152,5810331474
20152,0134097154
20151,4457227419
20150,8779722185
20150,3101581372
20149,7422804896
20149,1743392675
20148,6063344627
20148,0382660669
20147,4701340718
20146,9019384693
20146,333679251
20145,7653564087
20145,1969699343
20144,6285198193
20144,0600060556
20143,491428635
20142,9227875491
20142,3540827897
20141,7853143485
20141,2164822173
20140,6475863879
20140,078626852
20139,5096036012
20138,9405166274
20138,3713659223
20137,8021514776
20137,2328732851
20136,6635313364
20136,0941256234
20135,5246561377
20134,9551228712
20134,3855258154
20133,8158649622
20133,2461403032
20132,6763518303
20132,106499535
20131,5365834093
20130,9666034446
20130,3965596329
20129,8264519658
20129,256280435
20128,6860450323
20128,1157457493
20127,5453825779
20126,9749555096
20126,4044645362
20125,8339096495
20125,2632908411
20124,6926081028
20124,1218614262
20123,5510508031
20122,9801762252
20122,4092376842
20121,8382351718
20121,2671686796
20120,6960381995
20120,1248437231
20119,5535852421
20118,9822627482
20118,4108762331
20117,8394256885
20117,2679111061
20116,6963324776
20116,1246897947
20115,5529830491
20114,9812122325
20114,4093773365
20113,837478353
20113,2655152734
20112,6934880896
20112,1213967933
20111,5492413761
20110,9770218297
20110,4047381458
20109,832390316
20109,2599783321
20108,6875021857
20108,1149618686
20107,5423573724
20106,9696886887
20106,3969558093
20105,8241587258
20105,2512974299
20104,6783719133
20104,1053821677
20103,5323281846
20102,9592099559
20102,3860274731
20101,812780728
20101,2394697122
20100,6660944173
20100,0926548351
20099,5191509571
20098,9455827751
20098,3719502808
20097,7982534657
20097,2244923216
20096,65066684
20096,0767770128
20095,5028228314
20094,9288042876
20094,3547213731
20093,7805740794
20093,2063623982
20092,6320863213
20092,0577458402
20091,4833409465
20090,908871632
20090,3343378883
20089,759739707
20089,1850770798
20088,6103499983
20088,0355584541
20087,460702439
20086,8857819444
20086,3107969622
20085,7357474839
20085,1606335012
20084,5854550056
20084,0102119889
20083,4349044426
20082,8595323584
20082,284095728
20081,7085945429
20081,1330287948
20080,5573984753
20079,9817035761
20079,4059440888
20078,8301200049
20078,2542313162
20077,6782780142
20077,1022600906
20076,526177537
20075,950030345
20075,3738185063
20074,7975420123
